"Book Title","ISBN","Rating","Author","Language","Pages","Publication","Publish Date","Genres","Book URL"
"The Tell-Tale Heart","9780871917720","4.22","Edgar Allan Poe","English","31","Creative Education","October 1st 1980","['Classics', 'Short Stories', 'Horror', 'Fiction', 'Gothic', 'Mystery']","https://www.goodreads.com/book/show/899492.The_Tell_Tale_Heart"
"The Gold Bug","9781843911449","3.77","Edgar Allan Poe","English","124","Hesperus Press","April 1st 2007","['Classics', 'Short Stories', 'Mystery', 'Literature', 'American', 'Literature']","https://www.goodreads.com/book/show/156153.The_Gold_Bug"
"Mary Barton","9780192805621","3.71","Elizabeth Gaskell","English","437","Oxford University Press","April 20th 2006","['Classics', 'Fiction', 'Historical', 'Victorian', 'Literature', '19th Century', 'Historical', 'Historical Fiction']","https://www.goodreads.com/book/show/54620.Mary_Barton"
"Dombey and Son","9780812967432","3.91","Charles Dickens","English","880","Modern Library","2003","['Classics', 'Fiction', 'Literature', '19th Century', 'Literature']","https://www.goodreads.com/book/show/50827.Dombey_and_Son"
"Twenty Years After (The D'Artagnan Romances, #2)","9780192838438","4.02","Alexandre Dumas","English","788","Oxford University Press","1993","['Classics', 'Historical', 'Historical Fiction', 'Fiction', 'Cultural', 'France', 'Historical', 'Literature', 'European Literature', 'French Literature']","https://www.goodreads.com/book/show/7184.Twenty_Years_After"
"The Murders in the Rue Morgue","9781496166401","3.92","Edgar Allan Poe","English","38","CreateSpace Independent Publishing Platform","","['Classics', 'Mystery', 'Short Stories', 'Fiction', 'Horror', 'Mystery', 'Crime']","https://www.goodreads.com/book/show/3301759-the-murders-in-the-rue-morgue"
"Lost Illusions","9781406506587","4.14","HonorÃ© de Balzac","English","656","Dodo Press","May 1st 2006","['Classics', 'Fiction', 'Cultural', 'France', 'European Literature', 'French Literature', 'Literature']","https://www.goodreads.com/book/show/25932.Lost_Illusions"
"Two Years Before the Mast: A Sailor's Life at Sea","9781402179624","3.97","Richard Henry Dana Jr.","English","458","Adamant Media Corporation","March 29th 2005","['Classics', 'History', 'Nonfiction', 'Travel', 'Adventure', 'Biography', 'Autobiography', 'Memoir']","https://www.goodreads.com/book/show/335397.Two_Years_Before_the_Mast"
"The Man in the Iron Mask (The D'Artagnan Romances, #3.4)","9780140439243","3.98","Alexandre Dumas","English","470","Penguin Books","August 28th 2003","['Classics', 'Fiction', 'Historical', 'Historical Fiction', 'Adventure']","https://www.goodreads.com/book/show/54499.The_Man_in_the_Iron_Mask"
"The Double","9780486295725","3.7","Fyodor Dostoyevsky","English","144","Dover Publications","March 12th 1997","['Classics', 'Fiction', 'Cultural', 'Russia', 'Literature', 'Russian Literature']","https://www.goodreads.com/book/show/210190.The_Double"
"Civil Disobedience","-1","3.97","Henry David Thoreau","English","33","Public Domain Books","May 17th 2012","['Classics', 'History', 'Politics', 'Literature', 'American', 'Literature', '19th Century']","https://www.goodreads.com/book/show/18626866-civil-disobedience"
"Brigitta","9783423026086","3.72","Adalbert Stifter","German","186","Deutscher Taschenbuch Verlag","October 1st 1997","['Classics', 'European Literature', 'German Literature', 'Fiction']","https://www.goodreads.com/book/show/6488667-brigitta"
"Cousin Bette","9780375759079","3.84","HonorÃ© de Balzac","English","468","Modern Library","February 12th 2002","['Classics', 'Fiction', 'Cultural', 'France', 'European Literature', 'French Literature']","https://www.goodreads.com/book/show/59144.Cousin_Bette"
"The Deerslayer (The Leatherstocking Tales, #1)","9780451529398","3.68","James Fenimore Cooper","English","576","Signet Classic","July 6th 2004","['Historical', 'Historical Fiction', 'Classics', 'Literature', 'Literature', 'American']","https://www.goodreads.com/book/show/246245.The_Deerslayer"
"Typee: A Peep at Polynesian Life","9780140434880","3.53","Herman Melville","English","368","Penguin Classics","1996","['Fiction', 'Classics', 'Travel', 'Adventure', 'Literature', 'Literature', 'American']","https://www.goodreads.com/book/show/597320.Typee"
"The Vicomte de Bragelonne (The D'Artagnan Romances, #3.1)","9780192834638","3.95","Alexandre Dumas","English","768","Oxford University Press","July 23rd 1998","['Classics', 'Historical', 'Historical Fiction', 'Fiction', 'Cultural', 'France', 'Adventure', 'Historical']","https://www.goodreads.com/book/show/369042.The_Vicomte_de_Bragelonne"
"Twelve Years a Slave","9781492368281","4.16","Solomon Northup","English","154","Createspace","September 8th 2013","['Nonfiction', 'History', 'Biography', 'Classics', 'Autobiography', 'Memoir']","https://www.goodreads.com/book/show/18501890-twelve-years-a-slave"
"The Kalevala","9780192835703","4.06","Elias LÃ¶nnrot","English","679","Oxford University Press","May 13th 1999","['Poetry', 'Fantasy', 'Mythology', 'Classics', 'Fantasy', 'European Literature', 'Finnish Literature', 'Fiction', 'Folklore']","https://www.goodreads.com/book/show/400869.The_Kalevala"
"Martin Chuzzlewit","9780140436143","3.83","Charles Dickens","English","830","Penguin","November 25th 1999","['Classics', 'Fiction', 'Literature']","https://www.goodreads.com/book/show/1990.Martin_Chuzzlewit"
"Mosses from an Old Manse","9780812966053","3.78","Nathaniel Hawthorne","English","464","Modern Library","March 11th 2003","['Classics', 'Short Stories', 'Fiction', 'Fantasy', 'Literature', 'Literature', 'American']","https://www.goodreads.com/book/show/294560.Mosses_from_an_Old_Manse"
"The Pathfinder (Leatherstocking Tales, #3)","9780451530196","3.85","James Fenimore Cooper","English","528","Signet","July 5th 2006","['Classics', 'Fiction', 'Historical', 'Historical Fiction', 'Adventure', 'Literature']","https://www.goodreads.com/book/show/347245.The_Pathfinder"
"Poor Folk","9781592244317","3.74","Fyodor Dostoyevsky","English","167","Wildside Press","September 1st 2003","['Literature', 'Russian Literature', 'Cultural', 'Russia', 'Literature', 'Classics', 'Fiction', 'Novels', 'Literature', '19th Century', 'Roman', 'Social Issues', 'Poverty', 'Russian History', 'Rus']","https://www.goodreads.com/book/show/67326.Poor_Folk"
"Camille: The Lady of the Camellias","9780451529206","3.98","Alexandre Dumas fils","English","254","Signet","January 6th 2004","['Classics', 'Fiction', 'Romance', 'Cultural', 'France', 'European Literature', 'French Literature', 'Historical', 'Historical Fiction']","https://www.goodreads.com/book/show/212977.Camille"
"Edward Lear's Book of Nonsense: With Lear's Original Illustrations","9781888297010","3.65","Edward Lear","English","46","Maxima New Media","November 1st 1995","['Poetry', 'Classics', 'Humor', 'Childrens', 'Fiction']","https://www.goodreads.com/book/show/5966.Edward_Lear_s_Book_of_Nonsense"
"The Bells and Other Poems","9780548468548","4.3","Edgar Allan Poe","English","200","Kessinger Publishing","September 12th 2007","['Poetry']","https://www.goodreads.com/book/show/2493330.The_Bells_and_Other_Poems"
"The Black Sheep","9780140442373","3.98","HonorÃ© de Balzac","English","339","Penguin Classics","May 27th 1976","['Classics', 'Fiction', 'Cultural', 'France', 'European Literature', 'French Literature', 'Literature', '19th Century', 'Literature']","https://www.goodreads.com/book/show/25933.The_Black_Sheep"
"Cousin Pons","9780140442052","3.98","HonorÃ© de Balzac","English","336","Penguin Classics","May 25th 1978","['Classics', 'Cultural', 'France', 'European Literature', 'French Literature', 'Fiction', 'Literature', 'Literature', '19th Century', 'Novels', 'Literary Fiction']","https://www.goodreads.com/book/show/25946.Cousin_Pons"
"Essays","9781438503738","4.27","Ralph Waldo Emerson","English","256","Book Jungle","October 22nd 2008","['Philosophy', 'Nonfiction', 'Literature']","https://www.goodreads.com/book/show/6080338-essays"
"Queen Margot, or Marguerite de Valois (The Last Valois, #1)","9780786880829","4.13","Alexandre Dumas","English","542","Miramax Books","October 1st 1994","['Classics', 'Historical', 'Historical Fiction', 'Fiction', 'Cultural', 'France', 'Historical']","https://www.goodreads.com/book/show/153875.Queen_Margot_or_Marguerite_de_Valois"
"Tales of Mystery and Imagination","9780151002344","4.16","Edgar Allan Poe","English","112","Creative Editions","September 1st 1996","['Classics', 'Horror', 'Short Stories', 'Fiction', 'Mystery']","https://www.goodreads.com/book/show/156152.Tales_of_Mystery_and_Imagination"
"The Seducer's Diary","9780691017372","3.67","SÃ¸ren Kierkegaard","English","232","Princeton University Press","September 7th 1997","['Philosophy', 'Classics', 'Fiction', 'Literature', '19th Century', 'Psychology']","https://www.goodreads.com/book/show/46973.The_Seducer_s_Diary"
"Struwwelpeter: Fearful Stories and Vile Pictures to Instruct Good Little Folks","9780922915521","3.86","Heinrich Hoffmann","English","124","Feral House","June 10th 1999","['Childrens', 'European Literature', 'German Literature', 'Classics', 'Fiction', 'Poetry', 'Childrens', 'Picture Books']","https://www.goodreads.com/book/show/551449.Struwwelpeter"
"Capital, Vol 1: A Critical Analysis of Capitalist Production","9780140445688","4.2","Karl Marx","English","1152","Penguin Classics","May 5th 1992","['Economics', 'Philosophy', 'Politics', 'Nonfiction', 'History']","https://www.goodreads.com/book/show/325785.Capital_Vol_1"
"The Cask of Amontillado","9781594561863","4.09","Edgar Allan Poe","English","20","BookSurge","February 2nd 2004","['Classics', 'Short Stories', 'Horror', 'Fiction', 'Academic', 'School']","https://www.goodreads.com/book/show/261240.The_Cask_of_Amontillado"
"The Manuscript Found in Saragossa","9781101491546","4.16","Jan Potocki","English","656","Penguin Group","November 7th 2010","['Fiction', 'Classics', 'Fantasy', 'European Literature', 'Polish Literature', 'Gothic', 'Cultural', 'Poland', 'Literature']","https://www.goodreads.com/book/show/9985619-the-manuscript-found-in-saragossa"
"Splendeurs et misÃ¨res des courtisanes","9782070364053","4.06","HonorÃ© de Balzac","French","694","Gallimard","June 1st 1973","['Classics', 'Cultural', 'France', 'Fiction', 'European Literature', 'French Literature', 'Literature', '19th Century', 'Novels', 'Literature', 'Literary Fiction', 'Historical', 'Romance']","https://www.goodreads.com/book/show/1312607.Splendeurs_et_mis_res_des_courtisanes"
"Poems by Elizabeth Barrett Browning","9781409920212","4.32","Elizabeth Barrett Browning","English","48","Dodo Press","May 9th 2008","['Poetry', 'Classics', 'Love', 'Academic', 'School']","https://www.goodreads.com/book/show/7880481-poems-by-elizabeth-barrett-browning"
"La mare au diable","9782744404559","3.47","George Sand","French","221","Grand CaractÃ¨re","April 24th 2001","['Cultural', 'France', 'Fiction', 'Literature', '19th Century', 'European Literature', 'French Literature', 'Classics']","https://www.goodreads.com/book/show/550655.La_mare_au_diable"
"Carmen","9782011552358","3.52","Prosper MÃ©rimÃ©e","French","64","Hachette Fle","January 29th 2003","['Classics', 'Cultural', 'France', 'Fiction', 'Romance', 'European Literature', 'French Literature']","https://www.goodreads.com/book/show/193856.Carmen"
"A Week on the Concord and Merrimack Rivers","9780691118789","3.7","Henry David Thoreau","English","415","Princeton University Press","June 13th 2004","['Philosophy', 'Environment', 'Nature', 'Literature', 'Nonfiction', 'Classics', 'Travel']","https://www.goodreads.com/book/show/290587.A_Week_on_the_Concord_and_Merrimack_Rivers"
"Democracy in America Volume 2","9780679728269","4.15","Alexis de Tocqueville","English","506","Vintage","August 11th 1990","['History', 'Politics', 'Philosophy', 'Nonfiction', 'Classics']","https://www.goodreads.com/book/show/25777.Democracy_in_America_Volume_2"
"Der arme Spielmann","9781406819434","3.7","Franz Grillparzer","German","48","Echo Library","June 1st 2007","['Classics', 'European Literature', 'German Literature', 'Fiction']","https://www.goodreads.com/book/show/2351533.Der_arme_Spielmann"
"Immensee","9783804208292","3.61","Theodor Storm","German","143","Boyens","1998","['European Literature', 'German Literature', 'Classics', 'Fiction', 'Cultural', 'Germany', 'Literature', 'Academic', 'School', 'Short Stories', 'Literature', '19th Century']","https://www.goodreads.com/book/show/3942497-immensee"
"The System of Dr. Tarr and Professor Fether","9781447465973","3.85","Edgar Allan Poe","","36","Obscure Press","November 7th 2012","['Short Stories', 'Classics', 'Horror', 'Fiction']","https://www.goodreads.com/book/show/17063807-the-system-of-dr-tarr-and-professor-fether"
"Netochka Nezvanova","9780140444551","3.82","Fyodor Dostoyevsky","English","176","Penguin Classics","August 29th 1985","['Classics', 'Fiction', 'Cultural', 'Russia', 'Literature', 'Russian Literature', 'Literature', '19th Century']","https://www.goodreads.com/book/show/17893.Netochka_Nezvanova"
"Evangeline: A Tale of Acadie","9781551094526","3.88","Henry Wadsworth Longfellow","English","126","Nimbus","January 25th 2004","['Poetry', 'Classics', 'Fiction', 'Historical', 'Historical Fiction']","https://www.goodreads.com/book/show/561770.Evangeline"
"Morte D'Arthur, A Poem By Alfred Lord Tennyson, Illuminated by Alberto Sangorski","-1","3.82","Alfred Tennyson","English","[]","","1912","['Poetry', 'Classics', 'Fantasy', 'Classics', 'Classic Literature', 'Drama']","https://www.goodreads.com/book/show/6855115-morte-d-arthur-a-poem-by-alfred-lord-tennyson-illuminated-by-alberto-s"
"The Oval Portrait","-1","3.81","Edgar Allan Poe","","24","","2007","['Short Stories', 'Horror', 'Classics', 'Fiction', 'Gothic']","https://www.goodreads.com/book/show/2183989.The_Oval_Portrait"
"Bronze Horseman","9780952953494","4.08","Alexander Pushkin","","90","","November 1999","['Poetry', 'Cultural', 'Russia', 'Literature', 'Russian Literature', 'Classics', 'Fiction']","https://www.goodreads.com/book/show/1192801.Bronze_Horseman"
"The Queen's Necklace","9781434499899","3.82","Alexandre Dumas","English","332","Wildside Press","April 12th 2007","['Classics', 'Historical', 'Historical Fiction', 'Fiction', 'Cultural', 'France', 'European Literature', 'French Literature']","https://www.goodreads.com/book/show/1053073.The_Queen_s_Necklace"
"On Heroes, Hero Worship and the Heroic in History","9781406944198","3.66","Thomas Carlyle","English","142","Hard Press","November 2006","['History', 'Philosophy', 'Nonfiction', 'Religion', 'Fantasy', 'Mythology', 'Writing', 'Essays', 'Literature', 'Classics', 'Literature', '19th Century', 'European Literature', 'British Literature']","https://www.goodreads.com/book/show/705331.On_Heroes_Hero_Worship_and_the_Heroic_in_History"
