"Book Title","ISBN","Rating","Author","Language","Pages","Publication","Publish Date","Genres","Book URL"
"Porteurs d'Ã¢mes","9782253124757","3.86","Pierre Bordage","French","437","Le Livre de Poche","June 17th 2009","['Science Fiction', 'Cultural', 'France']","https://www.goodreads.com/book/show/6687597-porteurs-d-mes"
"Mean Streets (Remy Chandler, #1.5; Greywalker, #3.5; Nightside, #9.5; The Dresden Files, #10.5)","9780451462497","4.01","Jim Butcher","English","342","Roc","January 2009","['Fantasy', 'Anthologies', 'Fantasy', 'Urban Fantasy', 'Fantasy', 'Paranormal', 'Short Stories', 'Fiction', 'Mystery']","https://www.goodreads.com/book/show/3475145-mean-streets"
"The Price of Spring (Long Price Quartet, #4)","9780765313430","4.05","Daniel Abraham","English","352","Tor Books","July 21st 2009","['Fantasy', 'Fiction', 'Fantasy', 'Epic Fantasy', 'Science Fiction Fantasy']","https://www.goodreads.com/book/show/6065889-the-price-of-spring"
"One at a Time: A Week in an American Animal Shelter","9780972838702","4.4","Diane Leigh","English","146","Novoice Unheard","May 1st 2007","['Animals', 'Nonfiction', 'Animals', 'Dogs']","https://www.goodreads.com/book/show/207870.One_at_a_Time"
"Hand Made, Hand Played: The Art  Craft of Contemporary Guitars","9781579907877","4.17","Robert      Shaw","English","416","Lark Books","October 7th 2008","[]","https://www.goodreads.com/book/show/4154238-hand-made-hand-played"
"Curse the Dawn (Cassandra Palmer, #4)","9780451412706","4.16","Karen Chance","English","386","NAL","April 7th 2009","['Fantasy', 'Urban Fantasy', 'Fantasy', 'Paranormal', 'Paranormal', 'Vampires', 'Fantasy', 'Romance', 'Paranormal Romance', 'Romance', 'Fantasy', 'Magic']","https://www.goodreads.com/book/show/3556419-curse-the-dawn"
"Hoe verliefd mag je zijn?","9789056378202","3.41","Katarina von Bredow","Dutch","328","Lemniscaat Rotterdam","2006","['Young Adult', 'European Literature', 'Swedish Literature', 'Contemporary']","https://www.goodreads.com/book/show/3126407-hoe-verliefd-mag-je-zijn"
"The Truth (Area 51, #7)","9780440237068","4.0","Robert Doherty","English","320","Dell","January 1st 2003","['Science Fiction', 'Fantasy']","https://www.goodreads.com/book/show/360928.The_Truth"
"Face Forward","9780316286442","4.33","Kevyn Aucoin","English","176","Little Brown and Company","October 10th 2000","['Nonfiction', 'Reference', 'Art']","https://www.goodreads.com/book/show/343225.Face_Forward"
"German Literature of the Early Middle Ages","9781571132406","4.5","Brian Murdoch","English","300","Camden House","March 1st 2004","['Criticism', 'European Literature', 'German Literature']","https://www.goodreads.com/book/show/6688964-german-literature-of-the-early-middle-ages"
"The Blank Slate: The Modern Denial of Human Nature","9780142003343","4.07","Steven Pinker","English","528","Penguin Books","August 26th 2003","['Science', 'Psychology', 'Nonfiction', 'Philosophy', 'Science', 'Biology', 'Biology', 'Evolution', 'Sociology', 'Biology', 'Neuroscience', 'Science', 'Popular Science', 'Anthropology']","https://www.goodreads.com/book/show/5752.The_Blank_Slate"
"The Melting of Maggie Bean (Maggie Bean, #1)","9781416933489","3.8","Tricia Rayburn","English","256","Aladdin","April 24th 2007","['Young Adult', 'Realistic Fiction', 'Childrens', 'Middle Grade', 'Contemporary', 'Fiction']","https://www.goodreads.com/book/show/887764.The_Melting_of_Maggie_Bean"
"Disney at Dawn (The Kingdom Keepers, #2)","-1","4.03","Ridley Pearson","English","[]","","2008","['Fantasy', 'Young Adult']","https://www.goodreads.com/book/show/4600060-disney-at-dawn"
"Secret Society Girl (Secret Society Girl, #1)","9780440243892","3.7","Diana Peterfreund","English","293","Dell","May 1st 2007","['Womens Fiction', 'Chick Lit', 'Young Adult', 'Fiction', 'Contemporary', 'New Adult']","https://www.goodreads.com/book/show/205057.Secret_Society_Girl"
"Circles of Seven (Dragons in Our Midst, #3)","9780899571720","4.21","Bryan Davis","English","432","Living Ink Books","April 1st 2005","['Fantasy', 'Fantasy', 'Dragons', 'Christian', 'Young Adult', 'Christian Fiction']","https://www.goodreads.com/book/show/377592.Circles_of_Seven"
"Newton and the Counterfeiter: The Unknown Detective Career of the World's Greatest Scientist","9780151012787","3.71","Thomas Levenson","English","336","Houghton Mifflin Harcourt","June 4th 2009","['History', 'Nonfiction', 'Science', 'Biography', 'Crime', 'True Crime', 'Science', 'History Of Science']","https://www.goodreads.com/book/show/6437943-newton-and-the-counterfeiter"
"The Murder of King Tut","9780316034043","3.34","James Patterson","English","332","Little, Brown and Company","September 28th 2009","['Nonfiction', 'Mystery', 'History', 'Northern Africa', 'Egypt', 'Historical', 'Thriller', 'Audiobook', 'Mystery', 'Crime', 'Crime', 'True Crime', 'Biography']","https://www.goodreads.com/book/show/5819756-the-murder-of-king-tut"
"Love Is the Higher Law","9780375834684","3.76","David Levithan","English","176","Knopf Books for Young Readers","August 25th 2009","['Young Adult', 'Lgbt', 'Contemporary', 'Fiction', 'Realistic Fiction']","https://www.goodreads.com/book/show/5982447-love-is-the-higher-law"
"A Place Called Wiregrass","9780060727109","3.79","Michael  Morris","English","368","HarperOne","June 1st 2004","['Fiction', 'Christian Fiction', 'American', 'Southern']","https://www.goodreads.com/book/show/488876.A_Place_Called_Wiregrass"
"Twelve Bar Blues","9780802140562","3.92","Patrick Neate","English","416","Grove Press","February 11th 2004","['Fiction', 'Novels', 'Music', 'Jazz', 'Cultural', 'Africa', 'Contemporary']","https://www.goodreads.com/book/show/231791.Twelve_Bar_Blues"
"Putain","9782020557177","3.3","Nelly Arcan","French","186","Ãdition du Seuil","September 5th 2002","['Cultural', 'France', 'Fiction', 'Cultural', 'Canada']","https://www.goodreads.com/book/show/1413637.Putain"
"Whistling in the Dark","9781590210499","4.16","Tamara  Allen","English","340","Lethe Press","January 1st 2009","['Historical', 'Romance', 'M M Romance', 'Romance', 'Historical', 'Historical Fiction', 'Lgbt']","https://www.goodreads.com/book/show/6112351-whistling-in-the-dark"
"Zwarte sneeuw","9789056372910","3.88","Simone van der Vlugt","Dutch","191","Lemniscaat","July 2000","['Historical', 'Historical Fiction', 'Young Adult', 'Childrens']","https://www.goodreads.com/book/show/2946845-zwarte-sneeuw"
"Ghost Cats","9780590371322","3.61","Susan Richards Shreve","English","176","Scholastic Paperbacks","September 1st 2001","['Fiction', 'Fantasy', 'Animals', 'Humor', 'Family']","https://www.goodreads.com/book/show/415743.Ghost_Cats"
"Thirteen Cents: A Novel","9780821420362","3.8","K. Sello Duiker","English","200","Ohio University Press","April 15th 2013","['Cultural', 'Africa', 'Southern Africa', 'South Africa', 'Fiction', 'Magical Realism', 'Literature', 'African Literature']","https://www.goodreads.com/book/show/17165438-thirteen-cents"
"The Guilt of Innocents (Owen Archer, #9)","9780434015467","4.13","Candace Robb","English","281","Random House","2007","['Mystery', 'Historical', 'Historical Fiction', 'Historical', 'Medieval', 'Fiction', 'Mystery', 'Historical Mystery', 'Historical']","https://www.goodreads.com/book/show/1211424.The_Guilt_of_Innocents"
"The Stray Dog","9780439442541","4.01","Marc Simont","English","32","","","['Childrens', 'Picture Books', 'Childrens', 'Animals', 'Dogs']","https://www.goodreads.com/book/show/1507001.The_Stray_Dog"
"The Venetian Betrayal (Cotton Malone, #3)","9780345485779","3.94","Steve Berry","English","608","Ballantine Books","December 11th 2007","['Thriller', 'Fiction', 'Mystery', 'Historical', 'Historical Fiction', 'Adventure']","https://www.goodreads.com/book/show/1178039.The_Venetian_Betrayal"
"The Invisible Mountain","9780307271631","3.96","Carolina De Robertis","English","384","Knopf","August 25th 2009","['Fiction', 'Historical', 'Historical Fiction', 'Historical', 'Literary Fiction']","https://www.goodreads.com/book/show/5981625-the-invisible-mountain"
"Attachment in Psychotherapy","9781593854560","4.23","David J. Wallin","English","366","The Guilford Press","March 6th 2007","['Psychology', 'Nonfiction', 'Psychology', 'Counselling']","https://www.goodreads.com/book/show/224832.Attachment_in_Psychotherapy"
"The Rage (Forgotten Realms: The Year of Rogue Dragons, #1)","9780786931873","4.01","Richard Lee Byers","English","344","Wizards of the Coast","April 1st 2004","['Dungeons and Dragons', 'Forgotten Realms', 'Fantasy', 'Fiction', 'Fantasy', 'Dragons', 'Science Fiction Fantasy']","https://www.goodreads.com/book/show/100423.The_Rage"
"Socrates Meets Marx: The Father of Philosophy Cross-Examines the Founder of Communism","9780898709704","3.84","Peter Kreeft","English","201","Ignatius Press","August 12th 2003","['Philosophy', 'Christian']","https://www.goodreads.com/book/show/129705.Socrates_Meets_Marx"
"Devices and Desires (Engineer Trilogy, #1)","9781841492766","3.7","K.J. Parker","English","706","Little, Brown Book Group","January 2006","['Fantasy', 'Fiction', 'Science Fiction', 'Steampunk', 'Science Fiction', 'Fantasy', 'Epic Fantasy']","https://www.goodreads.com/book/show/202544.Devices_and_Desires"
"Marathon Woman: Running the Race to Revolutionize Women's Sports","9780738213293","4.14","Kathrine Switzer","English","403","Da Capo Press","March 10th 2009","['Nonfiction', 'Sports and Games', 'Sports', 'Autobiography', 'Memoir', 'Biography', 'Biography', 'Autobiography']","https://www.goodreads.com/book/show/6404291-marathon-woman"
"Visitation","9780811218351","3.78","Jenny Erpenbeck","English","151","New Directions","September 30th 2010","['Fiction', 'Historical', 'Historical Fiction', 'Cultural', 'Germany', 'European Literature', 'German Literature', 'Historical', 'Contemporary']","https://www.goodreads.com/book/show/8638226-visitation"
"The Fall of Light","9780330490870","3.9","Niall Williams","English","382","Picador","May 3rd 2002","['Historical', 'Historical Fiction', 'Cultural', 'Ireland', 'European Literature', 'Irish Literature', 'Fiction', 'Historical']","https://www.goodreads.com/book/show/3334956-the-fall-of-light"
"Wales","9781741045383","3.99","David Atkinson","English","356","Lonely Planet Publications","May 1st 2007","['Travel', 'Nonfiction', 'Reference']","https://www.goodreads.com/book/show/1298555.Wales"
"Sheet Music: Uncovering the Secrets of Sexual Intimacy in Marriage","9780842360241","4.13","Kevin Leman","English","288","Tyndale House Publishers","September 1st 2003","['Marriage', 'Nonfiction', 'Christian', 'Relationships', 'Christian', 'Christian Living', 'Religion', 'Faith', 'Self Help', 'Christian', 'Christian Non Fiction', 'Religion', 'Sexuality']","https://www.goodreads.com/book/show/65364.Sheet_Music"
"Putin's Russia: Life in a Failing Democracy","9780805082500","3.97","Anna Politkovskaya","English","288","Holt Paperbacks","January 9th 2007","['Cultural', 'Russia', 'Politics', 'History', 'Nonfiction', 'Writing', 'Journalism', 'War']","https://www.goodreads.com/book/show/174734.Putin_s_Russia"
"The Shock of the Old: Technology and Global History Since 1900","9780195322835","3.54","David Edgerton","English","288","Oxford University Press, USA","January 22nd 2007","['History', 'Nonfiction', 'Science', 'Technology', 'Science', 'Business', 'Reference', 'Research']","https://www.goodreads.com/book/show/327488.The_Shock_of_the_Old"
"Holly Claus: The Christmas Princess","9780061440229","4.1","Brittney Ryan","English","48","HarperCollins Publishers","October 2nd 2007","['Holiday', 'Christmas', 'Childrens', 'Picture Books', 'Holiday', 'Childrens', 'Fantasy', 'Fiction']","https://www.goodreads.com/book/show/638230.Holly_Claus"
"Best Served Cold","9780575082458","4.17","Joe Abercrombie","English","534","Gollancz","June 5th 2009","['Fantasy', 'Fiction', 'Fantasy', 'Epic Fantasy', 'Fantasy', 'Dark Fantasy', 'Fantasy', 'High Fantasy', 'Adventure', 'Audiobook', 'Science Fiction Fantasy', 'War', 'Epic']","https://www.goodreads.com/book/show/2315892.Best_Served_Cold"
"In Free Fall","9780385526425","3.68","Juli Zeh","English","315","Nan A. Talese","April 13th 2010","['European Literature', 'German Literature', 'Thriller', 'Science', 'Contemporary']","https://www.goodreads.com/book/show/6950028-in-free-fall"
"To Darkness and to Death (A Rev. Clare Fergusson/Russ Van Alstyne Mystery, #4)","-1","4.05","Julia Spencer-Fleming","English","332","","","['Mystery', 'Fiction', 'Romance']","https://www.goodreads.com/book/show/8125882-to-darkness-and-to-death"
"Tertors vrede (Jarastavens vandring, #9)","-1","3.58","Saga Borg","Swedish","442","","","['Fantasy', 'Historical', 'Historical Fiction', 'Historical']","https://www.goodreads.com/book/show/6639769-tertors-vrede"
"Shades of Blue","9780310266228","4.2","Karen Kingsbury","English","320","Zondervan","October 14th 2009","['Christian Fiction', 'Christian', 'Fiction', 'Romance']","https://www.goodreads.com/book/show/6383937-shades-of-blue"
"Zur dunkelsten Stunde","9783404152568","3.38","Ed O'Connor","German","397","Bastei LÃ¼bbe","2005","['Thriller', 'Suspense', 'Mystery', 'Horror']","https://www.goodreads.com/book/show/30347645-zur-dunkelsten-stunde"
"Stormbreaker (Alex Rider, #1)","9780142401651","3.97","Anthony Horowitz","English","256","Speak","April 12th 2004","['Young Adult', 'Adventure', 'Mystery', 'Fiction']","https://www.goodreads.com/book/show/136782.Stormbreaker"
"Await Your Reply","9780345476029","3.54","Dan Chaon","English","324","Ballantine Books","August 25th 2009","['Fiction', 'Mystery', 'Thriller', 'Contemporary', 'Literary Fiction']","https://www.goodreads.com/book/show/6251222-await-your-reply"
"Confessor (Sword of Truth, #11)","9780765315236","4.08","Terry Goodkind","English","603","Tor Books","November 13th 2007","['Fantasy', 'Fiction', 'Fantasy', 'Epic Fantasy', 'Science Fiction Fantasy']","https://www.goodreads.com/book/show/604803.Confessor"
"Harry Potter and the Order of the Phoenix (Harry Potter, #5)","9780747551003","4.47","J.K. Rowling","English","766","Bloomsbury Publishing","June 21st 2003","['Fantasy', 'Young Adult', 'Fiction']","https://www.goodreads.com/book/show/444327.Harry_Potter_and_the_Order_of_the_Phoenix"
"La questione dell'arte","9788806167974","3.75","Nigel Warburton","Italian","132","Einaudi","February 17th 2004","['Art', 'Philosophy', 'Nonfiction', 'Art', 'Art History']","https://www.goodreads.com/book/show/15840915-la-questione-dell-arte"
"Blue-Eyed Devil (Travises, #2)","9780312351649","4.21","Lisa Kleypas","English","336","St. Martin's Press","March 25th 2008","['Romance', 'Romance', 'Contemporary Romance', 'Contemporary', 'Womens Fiction', 'Chick Lit', 'Adult']","https://www.goodreads.com/book/show/1756703.Blue_Eyed_Devil"
"Blood from Stone (Retrievers, #6)","9780373802975","3.9","Laura Anne Gilman","English","352","Luna","May 1st 2009","['Fantasy', 'Urban Fantasy', 'Fantasy', 'Fantasy', 'Paranormal', 'Fiction', 'Fantasy', 'Magic', 'Romance']","https://www.goodreads.com/book/show/5930640-blood-from-stone"
"The Two Swords (Hunter's Blades #3; Legend of Drizzt #16)","-1","4.17","R.A. Salvatore","English","388","Wizards of the Coast","June 23rd 2009","['Fantasy', 'Dungeons and Dragons', 'Forgotten Realms', 'Fiction']","https://www.goodreads.com/book/show/8148768-the-two-swords"
"Bellfield Hall (A Dido Kent Mystery #1)","9780312562946","3.63","Anna Dean","English","304","Minotaur Books","February 2nd 2010","['Mystery', 'Historical', 'Historical Fiction', 'Mystery', 'Historical Mystery', 'Historical', 'Fiction', 'Historical', 'Regency', 'European Literature', 'British Literature']","https://www.goodreads.com/book/show/7015533-bellfield-hall"
"Scent of the Missing: Love and Partnership with a Search-and-Rescue Dog","9780547152448","4.06","Susannah Charleson","English","285","Houghton Mifflin Harcourt","April 14th 2010","['Nonfiction', 'Animals', 'Autobiography', 'Memoir']","https://www.goodreads.com/book/show/6927061-scent-of-the-missing"
"Die Muschelmagier (WellenlÃ¤ufer-Trilogie, #2)","9783785549858","3.91","Kai Meyer","German","368","Loewe","2004","['Fantasy', 'Young Adult', 'European Literature', 'German Literature', 'Adventure', 'Pirates', 'Fiction', 'Adventure']","https://www.goodreads.com/book/show/1626312.Die_Muschelmagier"
