Book Title,ISBN,Book Image,Google Play,Google Play URL,Barnes and Noble,Barnes and Noble URL,Indie Bound,Indie Bound URL,,,,,,,,
"Life Sentence (Dying to Live, #2)",9781934861110,https://dj6cnfthgyqas.cloudfront.net/1934861111-original.jpg,,,$13.06,http://www.barnesandnoble.com/s/?store=allproducts&keyword=9781934861110,$16.95,http://www.indiebound.org/book/9781934861110?aff=rifflebooks,,,,,,,,
"Lord of Fire (Knight Miscellany, #2)",9780449006375,https://dj6cnfthgyqas.cloudfront.net/0449006379-original.jpg,$8.99,https://play.google.com/store/books/details/Gaelen_Foley_Lord_of_Ice?id=Eb4WR6gVEr8C,$7.99,http://www.barnesandnoble.com/s/?store=allproducts&keyword=9780449006375,$7.99,http://www.indiebound.org/book/9780449006375?aff=rifflebooks,,,,,,,,
By Possession (Medieval #1),9780553582215,https://dj6cnfthgyqas.cloudfront.net/0553582216-original.jpg,,,$7.99,http://www.barnesandnoble.com/s/?store=allproducts&keyword=9780553582215,$7.99,http://www.indiebound.org/book/9780553582215?aff=rifflebooks,,,,,,,,
"Sons of Destiny (Cirque Du Freak, #12)",9780316156295,https://dj6cnfthgyqas.cloudfront.net/0316156299-original.jpg,$8.99,https://play.google.com/store/books/details/A_C_E_Bauer_Gil_Marsh?id=vuk73ADLgz4C,$11.67,http://www.barnesandnoble.com/s/?store=allproducts&keyword=9780316156295,$16.99,http://www.indiebound.org/book/9780316156295?aff=rifflebooks,,,,,,,,
Proof,9780571199976,https://dj6cnfthgyqas.cloudfront.net/0571199976-original.jpg,$10.99,https://play.google.com/store/books/details/Adam_Rogers_Proof?id=9fxJAQAAQBAJ,$10.88,http://www.barnesandnoble.com/s/?store=allproducts&keyword=9780571199976,$14.00,http://www.indiebound.org/book/9780571199976?aff=rifflebooks,,,,,,,,
Shakespeare's Wife,-1,,$13.99,https://play.google.com/store/books/details/Germaine_Greer_Shakespeare_s_Wife?id=HgY-Yt0vqNoC,,,,,,,,,,,,
Four Souls,9780060935221,https://dj6cnfthgyqas.cloudfront.net/0060935227-original.jpg,$11.99,https://play.google.com/store/books/details/Louise_Erdrich_Four_Souls?id=DykQ5YrBzwMC,$11.30,http://www.barnesandnoble.com/s/?store=allproducts&keyword=9780060935221,$14.99,http://www.indiebound.org/book/9780060935221?aff=rifflebooks,,,,,,,,
Angler: The Cheney Vice Presidency,9781594201868,https://dj6cnfthgyqas.cloudfront.net/1594201862-original.jpg,$15.99,https://play.google.com/store/books/details/Barton_Gellman_Angler?id=I4dFTrXM2b8C,$27.95,http://www.barnesandnoble.com/s/?store=allproducts&keyword=9781594201868,$27.95,http://www.indiebound.org/book/9781594201868?aff=rifflebooks,,,,,,,,
"Reflex (Jumper, #2)",9780812578546,https://dj6cnfthgyqas.cloudfront.net/0812578546-original.jpg,$9.99,https://play.google.com/store/books/details/Steven_Gould_Impulse?id=0xpvOtMEhvMC,$7.48,http://www.barnesandnoble.com/s/?store=allproducts&keyword=9780812578546,$7.99,http://www.indiebound.org/book/9780812578546?aff=rifflebooks,,,,,,,,
Omerta,9780345432407,https://dj6cnfthgyqas.cloudfront.net/0345432401-original.jpg,$8.99,https://play.google.com/store/books/details/Mario_Puzo_Omerta?id=2EMgiu1eSmAC,$7.99,http://www.barnesandnoble.com/s/?store=allproducts&keyword=9780345432407,$7.99,http://www.indiebound.org/book/9780345432407?aff=rifflebooks,,,,,,,,
Untold Stories,9780571228300,https://dj6cnfthgyqas.cloudfront.net/0571228305-original.jpg,$7.46,https://play.google.com/store/books/details/Alan_Bennett_Untold_Stories?id=OrvEDxk8tuMC,,,,,,,,,,,,
Leadership and Self-Deception: Getting Out of the Box,9781576751749,https://dj6cnfthgyqas.cloudfront.net/1576751740-original.jpg,$9.99,https://play.google.com/store/books/details/The_Arbinger_Institute_Leadership_and_Self_Decepti?id=T8v2j_z7L0YC,,,$15.95,http://www.indiebound.org/book/9781576751749?aff=rifflebooks,,,,,,,,
The Golden Mean,9780307356208,https://dj6cnfthgyqas.cloudfront.net/0307356205-original.jpg,$13.99,https://play.google.com/store/books/details/Annabel_Lyon_The_Golden_Mean?id=vhvuawsYFg0C,$30.30,http://www.barnesandnoble.com/s/?store=allproducts&keyword=9780307356208,,,,,,,,,,
"Lucia, Lucia",9780345472441,https://dj6cnfthgyqas.cloudfront.net/0345472446-original.jpg,$13.99,https://play.google.com/store/books/details/Adriana_Trigiani_Lucia_Lucia?id=EYO1_1ooU0YC,$7.50,http://www.barnesandnoble.com/s/?store=allproducts&keyword=9780345472441,$7.50,http://www.indiebound.org/book/9780345472441?aff=rifflebooks,,,,,,,,
"Haunted (Women of the Otherworld, #5)",9780553587081,https://dj6cnfthgyqas.cloudfront.net/0553587080-original.jpg,$55.34,https://play.google.com/store/audiobooks/details/Don_DeLillo_Underworld?id=AQAAAICSvkw-zM,$7.99,http://www.barnesandnoble.com/s/?store=allproducts&keyword=9780553587081,$7.99,http://www.indiebound.org/book/9780553587081?aff=rifflebooks,,,,,,,,
The Ginseng Hunter,9780385517393,https://dj6cnfthgyqas.cloudfront.net/0385517394-original.jpg,$13.99,https://play.google.com/store/books/details/Jeff_Talarigo_The_Ginseng_Hunter?id=VD_1YuvsI7wC,$20.62,http://www.barnesandnoble.com/s/?store=allproducts&keyword=9780385517393,$21.95,http://www.indiebound.org/book/9780385517393?aff=rifflebooks,,,,,,,,
"The Study Series Bundle (Study, #1-3)",-1,,$1.29,https://play.google.com/store/music/album?id=Bc73swoqbijx77jqadvnzd2a44a&tid=song-Topertxyz4vpotyle7davo3qw6u,,,,,,,,,,,,
The Taking,9780553584509,https://dj6cnfthgyqas.cloudfront.net/B000T8F512-original.jpg,$10.99,https://play.google.com/store/books/details/Dean_Koontz_The_Taking?id=v3QwImAObqwC,$7.99,http://www.barnesandnoble.com/s/?store=allproducts&keyword=9780553584509,$7.99,http://www.indiebound.org/book/9780553584509?aff=rifflebooks,,,,,,,,
The Lost Garden,9780393324914,https://dj6cnfthgyqas.cloudfront.net/0393324915-original.jpg,$11.99,https://play.google.com/store/books/details/Helen_Humphreys_Lost_Garden?id=H-QsGhr81TkC,$13.01,http://www.barnesandnoble.com/s/?store=allproducts&keyword=9780393324914,$17.95,http://www.indiebound.org/book/9780393324914?aff=rifflebooks,,,,,,,,
"Shatter Me (Shatter Me, #1)",9780062085481,https://dj6cnfthgyqas.cloudfront.net/0062085484-original.jpg,,,$12.63,http://www.barnesandnoble.com/s/?store=allproducts&keyword=9780062085481,$17.99,http://www.indiebound.org/book/9780062085481?aff=rifflebooks,,,,,,,,
Day After Night,9780743299848,https://dj6cnfthgyqas.cloudfront.net/0743299841-original.jpg,$12.99,https://play.google.com/store/books/details/Anita_Diamant_Day_After_Night?id=3Nc0C_wbsxgC,$24.97,http://www.barnesandnoble.com/s/?store=allproducts&keyword=9780743299848,$27.00,http://www.indiebound.org/book/9780743299848?aff=rifflebooks,,,,,,,,
Girls of Riyadh,9781594201219,https://dj6cnfthgyqas.cloudfront.net/1594201218-original.jpg,$13.99,https://play.google.com/store/books/details/Rajaa_Alsanea_Girls_of_Riyadh?id=du48ekt8wEUC,$23.33,http://www.barnesandnoble.com/s/?store=allproducts&keyword=9781594201219,$24.95,http://www.indiebound.org/book/9781594201219?aff=rifflebooks,,,,,,,,
"A Dog Year: Twelve Months, Four Dogs, and Me",9780812966909,https://dj6cnfthgyqas.cloudfront.net/0812966902-original.jpg,$13.99,https://play.google.com/store/books/details/Jon_Katz_A_Dog_Year?id=Nl8WpqszgTIC,$11.68,http://www.barnesandnoble.com/s/?store=allproducts&keyword=9780812966909,$15.00,http://www.indiebound.org/book/9780812966909?aff=rifflebooks,,,,,,,,
Terrorist,9780307264657,https://dj6cnfthgyqas.cloudfront.net/0307264653-original.jpg,$8.99,https://play.google.com/store/books/details/Zak_Ebrahim_The_Terrorist_s_Son?id=PH2XAwAAQBAJ,$21.23,http://www.barnesandnoble.com/s/?store=allproducts&keyword=9780307264657,$24.95,http://www.indiebound.org/book/9780307264657?aff=rifflebooks,,,,,,,,
The Brief Wondrous Life of Oscar Wao,9780571302031,https://dj6cnfthgyqas.cloudfront.net/0571302033-original.jpg,$10.99,https://play.google.com/store/books/details/Junot_D%C3%ADaz_The_Brief_Wondrous_Life_of_Oscar_Wao?id=_YVO217NhC0C,,,,,,,,,,,,
"World Without End (The Pillars of the Earth, #2)",-1,,$47.08,https://play.google.com/store/audiobooks/details/Ken_Follett_World_Without_End?id=AQAAAAD4jzCP2M,,,,,,,,,,,,
"Why We Suck: A Feel Good Guide to Staying Fat, Loud, Lazy and Stupid",9780670031603,https://dj6cnfthgyqas.cloudfront.net/B001BAJ2R0-original.jpg,$13.99,https://play.google.com/store/books/details/Denis_Leary_Why_We_Suck?id=gPb8y2rfjp8C,$26.95,http://www.barnesandnoble.com/s/?store=allproducts&keyword=9780670031603,$26.95,http://www.indiebound.org/book/9780670031603?aff=rifflebooks,,,,,,,,
End the Fed,9780446549196,https://dj6cnfthgyqas.cloudfront.net/0446549193-original.jpg,$12.99,https://play.google.com/store/books/details/Ron_Paul_End_the_Fed?id=s3vkxGyQ-BQC,$21.99,http://www.barnesandnoble.com/s/?store=allproducts&keyword=9780446549196,$21.99,http://www.indiebound.org/book/9780446549196?aff=rifflebooks,,,,,,,,
Render Unto Caesar,9780765306548,https://dj6cnfthgyqas.cloudfront.net/0765306549-original.jpg,$12.99,https://play.google.com/store/books/details/Charles_J_Chaput_Render_Unto_Caesar?id=FZy3VeQ5qmQC,$29.99,http://www.barnesandnoble.com/s/?store=allproducts&keyword=9780765306548,$29.99,http://www.indiebound.org/book/9780765306548?aff=rifflebooks,,,,,,,,
Carry Me Home,9780385338134,https://dj6cnfthgyqas.cloudfront.net/0385338139-original.jpg,$14.99,https://play.google.com/store/books/details/Diane_McWhorter_Carry_Me_Home?id=7jnr8GdvSZcC,$15.09,http://www.barnesandnoble.com/s/?store=allproducts&keyword=9780385338134,$16.00,http://www.indiebound.org/book/9780385338134?aff=rifflebooks,,,,,,,,
Blue Dahlia (In The Garden #1),9780739447536,https://dj6cnfthgyqas.cloudfront.net/073944753X-original.jpg,$9.99,https://play.google.com/store/books/details/Nora_Roberts_Blue_Dahlia?id=ySnaGWKbemUC,,,,,,,,,,,,
The Five Dysfunctions of a Team: A Leadership Fable,9780787960759,https://dj6cnfthgyqas.cloudfront.net/0787960756-original.jpg,$15.99,https://play.google.com/store/books/details/Patrick_M_Lencioni_The_Five_Dysfunctions_of_a_Team?id=iC-NUBtuGeQC,$15.71,http://www.barnesandnoble.com/s/?store=allproducts&keyword=9780787960759,$24.95,http://www.indiebound.org/book/9780787960759?aff=rifflebooks,,,,,,,,
"The Last Kingdom (Saxon Stories, #1)",9780061760884,https://dj6cnfthgyqas.cloudfront.net/B000FC2RR2-original.jpg,,,$6.99,http://www.barnesandnoble.com/s/?store=allproducts&keyword=9780061760884,,,,,,,,,,
"Sammy's Hill (Samantha Joyce, #1)",9781401359713,https://dj6cnfthgyqas.cloudfront.net/140135971X-original.jpg,$16.95,https://play.google.com/store/audiobooks/details/Kristin_Gore_Sammy_s_Hill?id=AQAAAAC_BVMF_M,$11.71,http://www.barnesandnoble.com/s/?store=allproducts&keyword=9781401359713,$12.95,http://www.indiebound.org/book/9781401359713?aff=rifflebooks,,,,,,,,
Living History,9780743222259,https://dj6cnfthgyqas.cloudfront.net/0743222253-original.jpg,$16.99,https://play.google.com/store/books/details/Hillary_Rodham_Clinton_Living_History?id=cRikrraJE0kC,$12.11,http://www.barnesandnoble.com/s/?store=allproducts&keyword=9780743222259,$18.00,http://www.indiebound.org/book/9780743222259?aff=rifflebooks,,,,,,,,
Kitty and the Midnight Hour (Kitty Norville #1),9780446616416,https://dj6cnfthgyqas.cloudfront.net/0446616419-original.jpg,$14.95,https://play.google.com/store/audiobooks/details/Carrie_Vaughn_Kitty_and_The_Midnight_Hour?id=AQAAAICcRhrGlM,$7.99,http://www.barnesandnoble.com/s/?store=allproducts&keyword=9780446616416,$7.99,http://www.indiebound.org/book/9780446616416?aff=rifflebooks,,,,,,,,
"The Little Lady Agency (The Little Lady Agency, #1)",9781416527268,https://dj6cnfthgyqas.cloudfront.net/1416527265-original.jpg,,,$24.99,http://www.barnesandnoble.com/s/?store=allproducts&keyword=9781416527268,$15.00,http://www.indiebound.org/book/9781416527268?aff=rifflebooks,,,,,,,,
American Brutus: John Wilkes Booth and the Lincoln Conspiracies,9780375759741,https://dj6cnfthgyqas.cloudfront.net/0375759743-original.jpg,$13.99,https://play.google.com/store/books/details/Michael_W_Kauffman_American_Brutus?id=86RH6NNCl0QC,$16.95,http://www.barnesandnoble.com/s/?store=allproducts&keyword=9780375759741,$16.95,http://www.indiebound.org/book/9780375759741?aff=rifflebooks,,,,,,,,
Nixonland: The Rise of a President and the Fracturing of America,9780743243025,https://dj6cnfthgyqas.cloudfront.net/0743243021-original.jpg,$18.99,https://play.google.com/store/books/details/Rick_Perlstein_Nixonland?id=dM_enWzoghoC,$35.61,http://www.barnesandnoble.com/s/?store=allproducts&keyword=9780743243025,$37.50,http://www.indiebound.org/book/9780743243025?aff=rifflebooks,,,,,,,,
Love and Louis XIV: The Women in the Life of the Sun King,9780385509848,https://dj6cnfthgyqas.cloudfront.net/0385509847-original.jpg,$14.99,https://play.google.com/store/books/details/Antonia_Fraser_Love_and_Louis_XIV?id=wyw0sAlCbrwC,$22.69,http://www.barnesandnoble.com/s/?store=allproducts&keyword=9780385509848,$32.50,http://www.indiebound.org/book/9780385509848?aff=rifflebooks,,,,,,,,
The Journeys of Socrates,9780060750237,https://dj6cnfthgyqas.cloudfront.net/0060750235-original.jpg,$11.99,https://play.google.com/store/books/details/Dan_Millman_The_Journeys_of_Socrates?id=ptyyKT90x28C,$22.65,http://www.barnesandnoble.com/s/?store=allproducts&keyword=9780060750237,$23.95,http://www.indiebound.org/book/9780060750237?aff=rifflebooks,,,,,,,,
"Eragon, Eldest & Brisingr (Inheritance, #1-3)",9780375846151,https://dj6cnfthgyqas.cloudfront.net/0375846158-original.jpg,$32.31,https://play.google.com/store/audiobooks/details/Christopher_Paolini_Eldest?id=AQAAAIBFBzOHZM,$47.66,http://www.barnesandnoble.com/s/?store=allproducts&keyword=9780375846151,$67.45,http://www.indiebound.org/book/9780375846151?aff=rifflebooks,,,,,,,,
"A Taint In The Blood (Kate Shugak, #14)",9780312985653,https://dj6cnfthgyqas.cloudfront.net/0312985657-original.jpg,$14.95,https://play.google.com/store/audiobooks/details/Dana_Stabenow_A_Taint_in_the_Blood?id=AQAAAIC1cWfxwM,$7.99,http://www.barnesandnoble.com/s/?store=allproducts&keyword=9780312985653,$7.99,http://www.indiebound.org/book/9780312985653?aff=rifflebooks,,,,,,,,
Jarhead : A Marine's Chronicle of the Gulf War and Other Battles,9780743287210,https://dj6cnfthgyqas.cloudfront.net/0743287215-original.jpg,$12.99,https://play.google.com/store/books/details/Anthony_Swofford_Jarhead?id=9bvnfRCN424C,$10.60,http://www.barnesandnoble.com/s/?store=allproducts&keyword=9780743287210,$15.00,http://www.indiebound.org/book/9780743287210?aff=rifflebooks,,,,,,,,
Making Rounds with Oscar: The Extraordinary Gift of an Ordinary Cat,9781401323233,https://dj6cnfthgyqas.cloudfront.net/1401323235-original.jpg,$12.99,https://play.google.com/store/books/details/David_Dosa_Making_Rounds_with_Oscar?id=Xa-ZAAAAQBAJ,$23.99,http://www.barnesandnoble.com/s/?store=allproducts&keyword=9781401323233,$23.99,http://www.indiebound.org/book/9781401323233?aff=rifflebooks,,,,,,,,
"Germs, Genes, & Civilization: How Epidemics Shaped Who We Are Today",-1,,$15.74,https://play.google.com/store/books/details/David_Clark_Germs_Genes_Civilization?id=InJuj7GvsxwC,,,,,,,,,,,,
Bleachers,9780099468196,https://dj6cnfthgyqas.cloudfront.net/0099468190-original.jpg,$10.99,https://play.google.com/store/books/details/John_Grisham_Bleachers?id=rTFSAFUOkU8C,$15.50,http://www.barnesandnoble.com/s/?store=allproducts&keyword=9780099468196,$15.50,http://www.indiebound.org/book/9780099468196?aff=rifflebooks,,,,,,,,
The Darkest Whisper (Lords of the Underworld #4),9780373773923,https://dj6cnfthgyqas.cloudfront.net/0373773927-original.jpg,$43.72,https://play.google.com/store/audiobooks/details/Brandon_Sanderson_Mistborn?id=AQAAAICgSX_JzM,$7.99,http://www.barnesandnoble.com/s/?store=allproducts&keyword=9780373773923,$7.99,http://www.indiebound.org/book/9780373773923?aff=rifflebooks,,,,,,,,
"Fool's Errand (Tawny Man, #1)",9780006486015,https://dj6cnfthgyqas.cloudfront.net/9780006486-original.jpg,$22.99,https://play.google.com/store/books/details/Robin_Hobb_The_Tawny_Man_Trilogy_3_Book_Bundle?id=AjaOAwAAQBAJ,,,$19.75,http://www.indiebound.org/book/9780006486015?aff=rifflebooks,,,,,,,,
The Book Thief,-1,,$9.99,https://play.google.com/store/books/details/Markus_Zusak_The_Book_Thief?id=veGXULZK6UAC,,,,,,,,,,,,
"Siege  (As The World Dies, #3)",-1,,$3.99,https://play.google.com/store/movies/details/Under_Siege?id=WYymXYVBoec,,,,,,,,,,,,
"Vampire Mountain (Cirque Du Freak, #4)",9780316905749,https://dj6cnfthgyqas.cloudfront.net/0316905747-original.jpg,$14.95,https://play.google.com/store/audiobooks/details/Darren_Shan_Vampire_Mountain?id=AQAAAAAk7XLtRM,$6.99,http://www.barnesandnoble.com/s/?store=allproducts&keyword=9780316905749,,,,,,,,,,
The New Codependency: Help and Guidance for Today's Generation,9781439101926,https://dj6cnfthgyqas.cloudfront.net/1439101922-original.jpg,$13.99,https://play.google.com/store/books/details/Melody_Beattie_The_New_Codependency?id=0hwfZXmlI60C,$21.85,http://www.barnesandnoble.com/s/?store=allproducts&keyword=9781439101926,$23.00,http://www.indiebound.org/book/9781439101926?aff=rifflebooks,,,,,,,,
"Stolen (Women of the Otherworld, #2)",9780452285934,https://dj6cnfthgyqas.cloudfront.net/0452285933-original.jpg,,,$7.32,http://www.barnesandnoble.com/s/?store=allproducts&keyword=9780452285934,$7.99,http://www.indiebound.org/book/9780452285934?aff=rifflebooks,,,,,,,,
"Roma (Roma, #1)",9780312328313,https://dj6cnfthgyqas.cloudfront.net/0312328311-original.jpg,,,$23.76,http://www.barnesandnoble.com/s/?store=allproducts&keyword=9780312328313,$25.95,http://www.indiebound.org/book/9780312328313?aff=rifflebooks,,,,,,,,
Horus Rising,9781844162949,https://dj6cnfthgyqas.cloudfront.net/184416294X-original.jpg,Free,https://play.google.com/store/books/details/George_Mann_Warhammer_0?id=A2AuDwAAQBAJ,$8.39,http://www.barnesandnoble.com/s/?store=allproducts&keyword=9781844162949,$8.99,http://www.indiebound.org/book/9781844162949?aff=rifflebooks,,,,,,,,
"High Country (Anna Pigeon, #12)",9780425199565,https://dj6cnfthgyqas.cloudfront.net/0425199568-original.jpg,$14.95,https://play.google.com/store/audiobooks/details/Nevada_Barr_High_Country?id=AQAAAICILxWvjM,$7.99,http://www.barnesandnoble.com/s/?store=allproducts&keyword=9780425199565,$7.99,http://www.indiebound.org/book/9780425199565?aff=rifflebooks,,,,,,,,
The Italian Secretary,9780312939137,https://dj6cnfthgyqas.cloudfront.net/0312939132-original.jpg,$6.18,https://play.google.com/store/books/details/Sharon_Kendrick_The_Italian_Billionaire_s_Secretar?id=Cgl9BAAAQBAJ,$7.99,http://www.barnesandnoble.com/s/?store=allproducts&keyword=9780312939137,$7.99,http://www.indiebound.org/book/9780312939137?aff=rifflebooks,,,,,,,,
Empress (Godspeaker Trilogy #1),9780316008358,https://dj6cnfthgyqas.cloudfront.net/0316008354-original.jpg,$24.99,https://play.google.com/store/books/details/Karen_Miller_The_Godspeaker_Trilogy?id=CCgJKrR1R68C,$8.28,http://www.barnesandnoble.com/s/?store=allproducts&keyword=9780316008358,$9.00,http://www.indiebound.org/book/9780316008358?aff=rifflebooks,,,,,,,,
"Hood (King Raven, #1)",9781595540850,https://dj6cnfthgyqas.cloudfront.net/1595540857-original.jpg,$14.99,https://play.google.com/store/books/details/Stephen_Lawhead_King_Raven?id=tqattpHrZJkC,$23.42,http://www.barnesandnoble.com/s/?store=allproducts&keyword=9781595540850,$24.99,http://www.indiebound.org/book/9781595540850?aff=rifflebooks,,,,,,,,
